LINE,FID,EAST,NORTH,TER,ALT,PITCH,MAG,AppCon_106140Hz,AppCon_25380Hz,AppCon_6135Hz,AppCon_1518Hz,AppCon_385Hz,AppCon_3323Hz
31073,3644,480047.4,6197144.0,22.5,32.3,0.0,0.00,27.88,57.69,211.55,604.05,1270.22,325.98
31073,3651,480047.6,6197121.0,22.3,33.0,0.0,0.00,27.66,58.23,213.99,609.45,1282.40,332.60
31073,3658,480047.7,6197097.5,22.2,33.7,0.0,0.00,27.81,59.33,215.76,612.16,1287.67,335.42
31073,3665,480047.8,6197074.0,22.2,34.3,0.0,0.00,27.19,60.22,219.58,619.75,1300.43,340.29
31073,3672,480047.7,6197051.0,22.1,34.5,0.0,0.00,27.40,60.50,218.94,614.86,1292.03,335.12
31073,3679,480047.4,6197027.5,22.2,34.5,0.0,0.00,29.56,61.87,220.87,616.76,1290.12,336.03
31073,3686,480047.2,6197004.5,22.3,34.8,0.0,0.00,31.89,62.79,225.74,627.26,1297.76,341.41
31073,3693,480046.9,6196981.0,22.5,35.1,0.0,0.00,28.71,58.45,213.93,604.53,1265.49,326.49
31073,3700,480046.8,6196957.5,22.9,35.3,0.0,0.00,23.84,51.27,189.41,555.83,1193.94,295.44
31073,3707,480047.1,6196934.0,23.4,35.3,0.0,0.00,22.11,45.78,169.72,515.45,1135.37,264.46
31073,3714,480047.6,6196910.5,24.0,35.3,0.0,0.00,21.71,42.85,155.55,483.32,1093.39,244.23
31073,3721,480048.3,6196887.0,24.6,35.7,0.0,0.00,22.04,39.44,142.65,446.84,1035.45,227.27
31073,3728,480049.0,6196863.0,25.5,35.8,0.0,0.00,20.90,36.19,127.69,399.60,964.46,208.26
31073,3735,480049.6,6196839.0,26.6,35.5,0.0,0.00,18.69,32.29,112.69,360.20,891.54,187.70
31073,3742,480050.1,6196815.0,28.0,34.4,0.0,0.00,15.10,27.25,95.55,311.60,793.12,158.74
31073,3749,480050.6,6196791.5,29.2,32.6,0.0,0.00,12.29,23.86,83.44,272.20,712.24,138.53
31073,3756,480051.0,6196768.5,29.9,31.3,0.0,0.00,11.04,22.35,76.92,251.07,664.24,127.40
31073,3763,480051.4,6196745.0,29.9,31.2,0.0,0.00,12.60,24.85,82.38,264.85,689.38,133.37
31073,3770,480051.8,6196722.0,29.1,32.2,0.0,0.00,17.62,32.32,96.48,301.87,756.12,152.43
31073,3777,480052.1,6196699.0,28.2,33.6,0.0,0.00,25.02,42.17,114.46,340.94,823.40,176.79
31073,3784,480052.5,6196675.5,27.6,34.2,0.0,0.00,30.16,49.41,123.75,357.96,852.18,188.43
31073,3791,480052.8,6196652.0,27.3,34.4,0.0,0.00,32.43,52.14,126.60,363.75,864.58,191.48
31073,3798,480053.2,6196628.5,27.3,34.6,0.0,0.00,32.71,50.26,124.96,363.04,867.70,189.16
31073,3805,480053.5,6196605.5,27.4,34.9,0.0,0.00,29.69,44.47,119.57,355.72,856.49,186.36
31073,3812,480053.9,6196581.5,27.8,34.8,0.0,0.00,24.42,38.03,110.83,337.92,827.37,176.86
31073,3819,480054.2,6196558.5,28.3,34.5,0.0,0.00,21.27,34.05,102.85,320.29,798.02,167.26
31073,3826,480054.3,6196535.0,28.8,34.3,0.0,0.00,19.43,31.83,97.65,306.64,768.38,157.98
31073,3833,480054.3,6196512.0,29.3,34.2,0.0,0.00,18.28,30.16,93.07,291.76,738.16,150.96
31073,3840,480054.1,6196489.5,29.6,34.1,0.0,0.00,17.44,28.90,88.78,278.40,709.00,145.22
31073,3847,480053.6,6196466.5,29.7,34.1,0.0,0.00,17.07,28.11,87.12,272.67,694.82,141.95
31073,3854,480052.9,6196443.5,29.6,34.2,0.0,0.00,18.00,28.94,89.81,281.49,708.80,144.07
31073,3861,480052.0,6196420.5,29.1,34.5,0.0,0.00,19.60,30.60,95.38,299.94,740.50,151.67
31073,3868,480051.1,6196397.5,28.5,35.1,0.0,0.00,21.16,32.58,103.19,322.74,782.79,164.00
31073,3875,480050.1,6196373.5,27.9,35.5,0.0,0.00,21.60,33.90,110.02,339.77,812.32,174.78
31073,3882,480049.2,6196349.5,27.4,35.6,0.0,0.00,22.30,35.07,117.17,356.25,841.20,184.18
31073,3889,480048.3,6196325.5,27.0,35.1,0.0,0.00,23.63,37.77,125.14,372.67,866.85,195.32
31073,3896,480047.5,6196301.5,26.4,34.8,0.0,0.00,27.40,43.84,138.70,401.19,917.63,213.12
31073,3903,480046.8,6196277.5,25.8,35.0,0.0,0.00,30.44,47.97,150.16,429.95,955.05,229.70
31073,3910,480046.3,6196253.5,25.3,35.5,0.0,0.00,30.98,50.00,157.33,447.96,983.58,242.29
31073,3917,480045.9,6196230.0,25.0,36.5,0.0,0.00,26.87,48.68,158.36,452.01,992.49,250.52
31073,3924,480045.5,6196206.5,25.0,37.6,0.0,0.00,22.23,44.20,150.96,435.93,970.11,247.98
31073,3931,480045.0,6196183.0,24.8,39.3,0.0,0.00,19.81,40.59,145.53,428.25,968.81,238.63
31073,3938,480044.4,6196160.5,24.4,42.1,0.0,0.00,18.53,40.09,149.11,440.38,1004.22,243.90
31073,3945,480043.6,6196138.0,23.9,45.3,0.0,0.00,20.10,41.48,159.95,473.04,1034.01,282.45
31073,3952,480042.8,6196116.0,23.4,47.7,0.0,0.00,21.24,41.78,171.85,503.53,1050.40,314.75
31073,3959,480042.1,6196094.5,23.7,48.2,0.0,0.00,20.05,41.96,168.88,496.62,1079.66,294.96
31073,3966,480041.3,6196073.5,23.4,47.8,0.0,0.00,20.46,45.19,181.16,524.66,1115.98,287.78
31073,3973,480040.8,6196052.5,22.9,47.1,0.0,0.00,26.65,53.95,209.28,591.05,1254.71,307.81
31083,3980,480040.5,6196031.5,22.4,46.7,0.0,0.00,28.67,58.31,223.82,620.71,1277.81,337.61
31083,3,480204.4,6196019.5,23.4,49.8,0.0,0.00,28.27,49.45,187.57,537.56,1082.94,320.87
31083,10,480205.0,6196041.0,23.9,49.5,0.0,0.00,22.04,43.22,158.25,476.54,1002.30,266.99
31083,17,480205.3,6196062.5,24.3,48.7,0.0,0.00,18.79,38.85,146.37,448.09,977.18,236.58
31083,24,480205.3,6196084.0,24.7,47.6,0.0,0.00,16.98,36.59,138.38,427.30,941.14,222.60
31083,31,480205.1,6196106.0,25.2,45.9,0.0,0.00,14.31,32.68,122.67,387.60,882.62,201.59
31083,38,480204.6,6196128.5,25.7,43.8,0.0,0.00,13.68,29.97,112.85,362.00,834.34,188.06
31083,45,480204.0,6196151.0,26.1,41.8,0.0,0.00,14.70,31.16,110.74,351.45,821.95,181.29
31083,52,480203.3,6196174.0,26.2,40.4,0.0,0.00,19.18,35.09,115.61,359.47,831.74,187.63
31083,59,480202.9,6196197.5,26.5,39.5,0.0,0.00,23.58,37.42,114.51,350.85,820.27,189.62
31083,66,480202.8,6196221.0,26.7,39.4,0.0,0.00,27.14,38.27,113.42,342.24,802.25,191.98
31083,73,480203.1,6196244.5,27.1,39.0,0.0,0.00,26.53,37.37,108.26,326.72,771.91,184.01
31083,80,480203.8,6196267.5,27.6,38.4,0.0,0.00,25.13,36.76,104.00,317.32,755.50,172.60
31083,87,480204.7,6196290.0,28.0,37.6,0.0,0.00,23.18,35.22,100.27,309.12,738.80,163.06
31083,94,480205.7,6196312.0,28.4,37.2,0.0,0.00,22.35,34.89,98.97,304.46,734.55,158.93
31083,101,480206.8,6196334.0,28.6,37.3,0.0,0.00,22.48,35.12,98.06,301.96,730.22,156.33
31083,108,480207.8,6196356.0,28.8,37.3,0.0,0.00,23.09,35.37,96.65,297.49,718.58,153.32
31083,115,480208.6,6196378.0,29.1,37.1,0.0,0.00,22.98,35.63,94.82,290.77,710.64,149.89
31083,122,480209.2,6196400.5,29.3,36.7,0.0,0.00,22.19,34.43,92.26,284.45,700.32,147.56
31083,129,480209.5,6196423.0,29.6,36.0,0.0,0.00,20.02,31.94,88.54,276.24,690.20,143.41
31083,136,480209.4,6196446.0,29.9,35.3,0.0,0.00,17.70,28.99,84.55,268.09,678.02,137.32
31083,143,480208.9,6196469.5,30.1,34.4,0.0,0.00,14.96,26.05,79.70,255.69,657.91,130.60
31083,150,480208.2,6196493.0,30.0,34.0,0.0,0.00,15.65,27.13,82.35,265.06,678.46,135.64
31083,157,480207.5,6196516.5,29.6,33.8,0.0,0.00,16.83,29.15,87.57,282.03,710.68,143.38
31083,164,480206.8,6196540.0,29.0,33.6,0.0,0.00,18.31,31.49,92.50,296.26,739.36,149.90
31083,171,480206.3,6196563.5,28.4,33.7,0.0,0.00,20.23,34.16,97.87,311.21,769.44,157.83
31083,178,480205.9,6196587.0,27.8,34.1,0.0,0.00,23.55,38.76,106.53,330.78,806.19,171.18
31083,185,480205.6,6196610.5,27.2,34.6,0.0,0.00,28.61,45.90,117.88,354.04,847.95,186.17
31083,192,480205.4,6196633.5,26.8,35.0,0.0,0.00,32.98,51.59,125.01,366.70,871.46,195.77
31083,199,480205.2,6196657.0,26.6,35.4,0.0,0.00,34.74,53.45,128.03,372.05,885.22,199.47
31083,206,480205.0,6196680.0,26.6,35.6,0.0,0.00,30.99,48.10,123.35,367.70,882.54,195.55
31083,213,480204.9,6196703.0,27.0,35.5,0.0,0.00,23.05,37.66,111.59,350.16,852.39,180.28
31083,220,480204.7,6196726.0,27.7,34.7,0.0,0.00,15.66,28.95,94.67,311.05,782.11,154.14
31083,227,480204.6,6196749.5,28.6,33.9,0.0,0.00,13.00,24.12,84.91,283.43,730.63,141.21
31083,234,480204.3,6196773.0,28.7,33.6,0.0,0.00,12.90,23.59,82.86,276.81,716.62,138.84
31083,241,480204.0,6196797.0,28.3,33.8,0.0,0.00,14.76,25.93,87.81,291.88,743.58,145.59
31083,248,480203.5,6196821.0,27.3,34.8,0.0,0.00,18.42,31.14,100.34,330.06,811.92,166.81
31083,255,480203.0,6196845.5,26.1,35.7,0.0,0.00,22.24,36.69,119.33,375.67,896.15,196.22
31083,262,480202.4,6196870.5,24.9,36.6,0.0,0.00,23.73,41.88,138.51,425.81,974.04,223.77
31083,269,480201.9,6196895.0,24.1,36.9,0.0,0.00,24.48,45.79,153.82,469.99,1041.08,247.38
31083,276,480201.5,6196919.5,23.3,37.0,0.0,0.00,26.95,50.94,172.19,515.47,1115.75,275.57
31083,283,480201.3,6196944.0,22.8,37.0,0.0,0.00,31.55,57.64,191.03,556.07,1182.11,298.93
31083,290,480201.1,6196968.0,22.4,36.9,0.0,0.00,34.52,61.26,203.39,582.68,1225.78,318.45
31083,297,480201.0,6196992.5,22.3,36.5,0.0,0.00,33.51,61.02,204.87,587.95,1229.93,320.99
31083,304,480200.8,6197016.5,22.5,35.4,0.0,0.00,32.15,58.67,199.53,578.57,1212.69,314.58
31083,311,480200.8,6197041.0,22.6,34.0,0.0,0.00,30.08,56.20,190.92,561.71,1185.00,301.41
31083,318,480200.9,6197065.0,22.8,32.7,0.0,0.00,28.78,55.10,188.78,555.53,1171.05,297.79
31083,325,480201.0,6197089.5,22.9,31.8,0.0,0.00,27.19,53.86,186.08,549.23,1161.58,292.94
31083,332,480201.0,6197113.5,23.0,31.2,0.0,0.00,24.83,52.67,185.19,546.03,1151.97,293.00
31083,339,480201.0,6197138.0,23.2,30.9,0.0,0.00,23.80,52.53,184.43,543.30,1144.72,291.89
31083,346,480200.8,6197162.0,23.5,31.2,0.0,0.00,23.66,52.00,179.89,530.32,1120.40,285.86
31083,353,480200.4,6197186.0,23.7,31.5,0.0,0.00,23.72,50.45,172.01,506.03,1082.81,279.93
31083,360,480199.8,6197209.5,23.9,31.8,0.0,0.00,23.71,49.38,167.04,488.40,1050.86,272.33
31083,367,480199.0,6197232.5,24.0,31.9,0.0,0.00,23.76,49.09,164.86,480.47,1037.77,265.97
31083,374,480198.3,6197255.5,24.0,32.2,0.0,0.00,25.15,51.03,169.98,490.93,1053.35,263.66
31083,381,480197.5,6197278.0,24.0,33.0,0.0,0.00,26.34,53.61,178.64,506.31,1075.81,270.91
31083,388,480196.9,6197300.5,24.0,33.6,0.0,0.00,25.75,54.89,183.22,508.51,1071.86,280.48
31083,395,480196.4,6197323.5,24.0,34.1,0.0,0.00,25.40,57.45,191.11,521.83,1088.79,297.61
31083,402,480196.1,6197346.5,24.1,34.3,0.0,0.00,23.45,55.97,190.61,528.91,1101.69,296.30
31083,409,480195.8,6197369.5,24.3,34.3,0.0,0.00,19.04,49.32,175.05,512.84,1088.17,279.02
31083,416,480195.8,6197393.5,24.5,34.3,0.0,0.00,15.61,42.99,159.70,489.29,1065.26,256.02
31083,423,480195.9,6197417.0,24.6,34.0,0.0,0.00,14.86,41.36,157.02,486.52,1067.36,256.81
31083,430,480196.2,6197441.0,24.4,33.7,0.0,0.00,16.70,44.66,166.99,511.50,1105.16,269.48
31083,437,480196.6,6197464.5,24.4,33.4,0.0,0.00,21.03,50.31,179.19,533.52,1128.51,285.58
31083,444,480197.2,6197488.5,24.5,33.0,0.0,0.00,26.08,54.83,182.32,527.74,1118.01,292.02
31083,451,480197.7,6197512.0,24.6,32.5,0.0,0.00,31.99,58.50,182.84,518.93,1104.39,293.28
31083,458,480198.3,6197535.5,24.9,32.0,0.0,0.00,34.64,60.19,179.51,509.65,1086.68,281.75
31083,465,480198.7,6197558.0,25.3,31.5,0.0,0.00,35.66,59.15,172.28,491.54,1053.53,268.36
31083,472,480199.1,6197581.0,25.6,31.0,0.0,0.00,34.52,57.54,163.82,466.45,1013.22,257.36
31083,479,480199.3,6197603.0,25.9,30.6,0.0,0.00,34.87,59.53,161.24,454.66,991.85,251.58
31083,486,480199.4,6197625.5,26.2,30.4,0.0,0.00,37.61,64.72,167.40,457.33,986.38,251.51
31083,493,480199.4,6197647.5,26.6,30.2,0.0,0.00,37.98,72.15,173.07,448.84,963.59,250.99
31083,500,480199.2,6197670.0,27.0,30.3,0.0,0.00,41.64,86.08,190.14,454.09,953.72,264.88
31083,507,480199.1,6197692.5,27.6,30.5,0.0,0.00,42.40,96.69,207.33,453.19,932.20,277.74
31083,514,480199.0,6197715.5,28.2,30.4,0.0,0.00,39.67,99.24,218.40,444.02,900.62,279.32
31083,521,480198.9,6197738.5,28.8,30.3,0.0,0.00,38.76,99.59,227.06,437.06,876.03,281.74
31083,528,480198.9,6197761.5,29.5,30.4,0.0,0.00,37.38,96.64,228.63,427.46,854.82,287.65
31083,535,480199.0,6197784.5,30.3,30.3,0.0,0.00,31.24,82.09,213.86,406.30,813.75,267.93
31083,542,480199.2,6197807.5,31.1,30.2,0.0,0.00,26.21,69.34,202.75,395.13,783.29,259.43
31083,549,480199.5,6197830.0,31.8,30.1,0.0,0.00,23.19,60.98,195.27,389.93,757.48,258.74
31083,556,480199.8,6197853.0,32.6,29.8,0.0,0.00,19.95,52.93,179.96,379.19,733.33,247.14
31083,563,480199.9,6197875.5,33.2,29.7,0.0,0.00,18.53,47.79,166.04,370.59,718.31,233.79
31083,570,480199.8,6197898.0,33.6,29.8,0.0,0.00,17.61,45.03,157.09,364.31,708.99,224.62
31083,577,480199.5,6197920.5,33.9,30.4,0.0,0.00,17.65,44.67,156.67,367.29,710.91,228.15
31083,584,480199.0,6197943.0,33.8,31.2,0.0,0.00,18.01,45.94,160.61,377.76,719.08,234.09
31083,591,480198.3,6197966.0,33.6,32.1,0.0,0.00,20.25,50.80,178.51,411.16,754.09,259.41
31083,598,480197.5,6197988.5,33.3,33.0,0.0,0.00,23.13,57.44,201.73,460.94,802.22,293.24
31083,605,480196.7,6198011.5,33.1,33.9,0.0,0.00,25.69,61.84,218.61,505.66,846.24,322.65
31083,612,480195.9,6198034.0,33.1,34.2,0.0,0.00,25.87,62.65,220.32,523.81,865.49,334.94
31083,619,480195.3,6198056.5,33.4,34.1,0.0,0.00,24.22,60.76,212.62,523.56,868.48,326.50
31083,626,480194.8,6198079.0,34.0,33.5,0.0,0.00,22.82,55.85,195.05,500.14,850.00,303.87
31083,633,480194.7,6198101.5,34.7,32.7,0.0,0.00,20.51,51.94,178.65,469.74,823.77,284.63
31083,640,480194.8,6198123.5,35.4,32.3,0.0,0.00,20.22,51.00,172.03,458.00,813.36,269.40
31083,647,480195.3,6198146.0,36.3,31.9,0.0,0.00,19.66,49.05,165.06,444.20,793.25,256.37
31083,654,480196.0,6198168.0,37.4,31.1,0.0,0.00,17.93,45.04,153.85,417.72,760.63,242.57
31083,661,480196.7,6198190.0,38.6,30.0,0.0,0.00,15.96,41.07,142.52,394.36,731.43,225.90
31083,668,480197.4,6198211.5,39.9,28.9,0.0,0.00,13.49,36.41,127.60,366.61,693.77,202.57
31083,675,480198.1,6198233.5,41.0,28.2,0.0,0.00,12.56,34.52,121.81,356.21,682.64,192.59
31083,682,480198.5,6198255.5,41.8,27.9,0.0,0.00,12.23,33.94,119.55,351.87,681.84,188.76
31083,689,480198.6,6198277.5,42.4,28.3,0.0,0.00,12.79,35.29,123.44,360.72,693.84,194.96
31083,696,480198.6,6198299.5,42.6,28.5,0.0,0.00,13.57,36.89,127.83,369.05,702.32,200.78
31083,703,480198.4,6198321.5,42.3,28.8,0.0,0.00,15.64,41.40,141.65,398.04,735.19,220.23
31083,710,480198.2,6198343.0,41.8,29.9,0.0,0.00,22.20,54.86,181.84,490.84,830.18,275.83
31083,717,480198.1,6198365.0,41.3,30.4,0.0,0.00,25.99,62.76,207.95,545.60,879.73,309.55
31083,724,480198.1,6198387.5,41.6,30.0,0.0,0.00,22.75,58.56,196.40,521.39,856.96,295.43
31083,731,480198.4,6198409.5,42.1,29.4,0.0,0.00,20.54,54.64,182.64,491.09,824.45,282.37
31083,738,480198.9,6198432.0,42.7,28.8,0.0,0.00,19.78,52.85,175.63,477.74,807.62,270.12
31083,745,480199.7,6198454.5,42.9,29.2,0.0,0.00,20.82,54.32,180.70,494.27,828.46,272.90
31083,752,480200.6,6198477.5,43.1,30.1,0.0,0.00,21.66,54.99,182.63,499.43,843.15,276.85
31083,759,480201.5,6198500.5,43.2,31.1,0.0,0.00,22.36,56.64,186.06,503.68,850.62,284.95
31083,766,480202.2,6198523.0,43.2,31.9,0.0,0.00,22.12,56.16,186.85,507.15,854.92,284.53
31083,773,480202.8,6198546.0,43.0,32.4,0.0,0.00,22.41,55.68,188.07,512.62,861.11,283.17
31083,780,480203.1,6198568.5,42.8,32.9,0.0,0.00,22.91,57.59,194.24,527.20,878.93,292.98
31083,787,480203.1,6198591.0,42.5,33.6,0.0,0.00,24.35,60.30,204.18,549.23,906.67,306.49
31083,794,480202.8,6198614.0,42.0,34.4,0.0,0.00,27.10,64.97,219.33,583.70,949.05,328.10
31083,801,480202.4,6198637.0,41.5,35.3,0.0,0.00,31.95,72.72,241.09,632.70,999.76,357.61
31083,808,480201.8,6198660.5,41.1,36.1,0.0,0.00,34.12,76.69,250.96,659.85,1024.87,371.50
31083,815,480201.2,6198684.0,40.8,36.4,0.0,0.00,36.86,81.91,261.84,672.34,1031.34,385.69
31083,822,480200.6,6198707.5,40.6,36.2,0.0,0.00,37.10,79.66,251.04,641.64,996.87,375.87
31083,829,480200.2,6198731.5,40.6,36.1,0.0,0.00,37.24,79.62,243.88,624.76,977.93,365.59
31083,836,480200.1,6198755.5,41.1,35.6,0.0,0.00,27.15,60.98,199.53,537.35,892.25,309.19
31083,843,480200.2,6198779.5,41.9,34.6,0.0,0.00,18.51,44.94,151.32,434.10,787.07,245.61
31083,850,480200.6,6198803.0,42.5,33.9,0.0,0.00,14.61,37.62,131.15,385.54,727.57,214.12
31083,857,480201.1,6198826.5,42.7,33.7,0.0,0.00,13.94,36.22,126.31,375.00,708.45,204.72
31083,864,480201.8,6198850.0,42.2,34.7,0.0,0.00,15.65,39.78,137.44,399.06,732.58,223.32
31083,871,480202.6,6198873.5,41.3,36.0,0.0,0.00,18.74,46.81,155.24,441.36,771.47,250.49
31083,878,480203.3,6198896.5,40.4,37.1,0.0,0.00,22.66,54.71,179.35,491.06,818.03,279.66
31083,885,480203.7,6198920.0,39.9,37.8,0.0,0.00,25.93,59.10,196.75,528.77,844.29,299.73
31083,892,480203.9,6198943.0,39.8,37.5,0.0,0.00,25.17,58.81,192.31,520.37,835.49,294.49
31083,899,480203.8,6198966.0,40.3,36.3,0.0,0.00,21.56,51.65,169.69,476.42,796.46,265.51
31083,906,480203.3,6198989.0,41.0,35.0,0.0,0.00,17.64,44.85,151.16,439.74,759.03,236.61
31083,913,480202.5,6199012.5,41.7,34.2,0.0,0.00,15.44,39.73,138.63,408.97,722.66,219.29
31083,920,480201.4,6199036.0,42.0,33.7,0.0,0.00,14.54,37.42,132.53,390.88,699.89,212.64
31083,927,480200.1,6199059.5,42.0,33.6,0.0,0.00,15.32,39.39,136.99,394.43,696.97,219.88
31083,934,480198.9,6199083.0,41.5,33.9,0.0,0.00,17.66,43.86,149.42,418.94,713.23,237.25
31083,941,480197.9,6199106.5,41.1,33.8,0.0,0.00,19.33,45.19,153.01,420.67,708.22,244.13
31083,948,480197.1,6199130.0,40.8,33.4,0.0,0.00,19.88,45.95,152.15,409.74,689.68,243.93
31083,955,480196.6,6199153.5,40.7,33.0,0.0,0.00,19.91,45.44,148.95,397.00,669.59,238.82
31083,962,480196.4,6199177.0,41.1,32.1,0.0,0.00,19.70,43.87,143.15,381.76,648.91,227.40
31083,969,480196.4,6199200.0,41.2,31.5,0.0,0.00,19.54,43.36,140.67,374.81,638.15,220.19
31083,976,480196.7,6199223.0,41.5,31.0,0.0,0.00,17.68,39.69,131.37,354.94,615.59,206.27
31083,983,480196.9,6199246.0,41.8,30.8,0.0,0.00,16.26,37.22,123.11,337.28,597.50,193.55
31083,990,480197.0,6199269.0,42.0,30.7,0.0,0.00,15.49,36.12,118.50,325.60,586.24,186.79
31083,997,480197.0,6199292.5,41.7,31.2,0.0,0.00,16.74,37.84,122.90,334.70,599.72,192.36
31083,1004,480196.7,6199315.5,41.4,31.9,0.0,0.00,17.61,39.02,126.11,342.53,612.80,197.57
31083,1011,480196.2,6199338.5,40.9,32.6,0.0,0.00,19.42,41.49,130.91,353.54,631.50,204.04
31083,1018,480195.6,6199362.0,40.4,33.2,0.0,0.00,21.13,43.03,135.16,364.87,650.73,211.36
31083,1025,480195.1,6199385.0,39.8,34.1,0.0,0.00,24.77,46.93,144.08,383.99,681.11,227.51
31083,1032,480194.7,6199408.0,39.5,34.7,0.0,0.00,24.03,47.51,144.22,385.79,684.14,232.35
31083,1039,480194.7,6199431.0,39.2,35.5,0.0,0.00,24.37,49.85,149.77,397.23,701.46,237.69
31083,1046,480195.0,6199454.0,38.8,36.2,0.0,0.00,24.57,50.34,153.96,406.63,708.40,244.82
31083,1053,480195.6,6199477.0,38.6,36.5,0.0,0.00,24.29,51.15,156.16,411.09,712.19,247.63
31083,1060,480196.5,6199499.5,38.4,36.8,0.0,0.00,26.62,54.37,163.98,424.97,720.68,251.47
31083,1067,480197.7,6199522.5,38.4,36.8,0.0,0.00,26.47,54.10,162.49,418.80,710.95,246.83
31083,1074,480198.9,6199546.0,38.8,36.7,0.0,0.00,24.27,50.49,152.97,394.06,679.85,234.53
31083,1081,480200.2,6199569.0,39.7,35.7,0.0,0.00,18.11,38.66,125.81,337.78,608.02,199.60
31083,1088,480201.4,6199592.0,40.8,34.5,0.0,0.00,13.64,30.71,100.95,284.63,545.89,163.12
31083,1095,480202.3,6199615.0,41.5,33.6,0.0,0.00,11.86,27.25,90.50,257.05,510.69,143.55
31083,1102,480202.9,6199637.5,41.7,32.7,0.0,0.00,11.99,26.91,87.96,248.07,497.90,139.93
31083,1109,480203.1,6199660.5,41.2,32.9,0.0,0.00,15.56,33.08,100.55,275.52,530.63,159.47
31083,1116,480203.1,6199683.0,40.2,33.5,0.0,0.00,22.48,42.73,120.68,314.48,574.87,184.28
31083,1123,480202.8,6199705.5,39.8,33.4,0.0,0.00,25.12,46.43,127.37,326.83,589.72,191.16
31083,1130,480202.5,6199728.5,40.0,32.3,0.0,0.00,22.21,41.41,116.61,304.39,565.65,179.54
31083,1137,480202.4,6199751.5,40.8,31.1,0.0,0.00,17.80,34.15,99.52,270.70,525.16,157.43
31083,1144,480202.3,6199774.5,41.8,30.0,0.0,0.00,14.58,28.77,86.54,240.83,484.36,135.21
31083,1151,480202.4,6199797.0,42.6,29.1,0.0,0.00,13.45,26.10,77.52,217.79,449.93,121.87
31083,1158,480202.5,6199820.0,42.9,29.2,0.0,0.00,16.27,28.93,78.68,215.60,445.10,125.90
31083,1165,480202.7,6199842.0,42.8,29.7,0.0,0.00,21.61,34.10,83.96,223.55,455.24,131.15
31083,1172,480203.0,6199864.5,43.0,29.3,0.0,0.00,18.81,30.06,76.39,209.30,437.37,119.59
31083,1179,480203.3,6199886.5,43.3,28.7,0.0,0.00,14.04,23.74,66.63,191.12,415.50,104.38
31083,1186,480203.4,6199909.0,43.7,28.3,0.0,0.00,10.66,19.53,59.27,176.20,397.64,94.69
31083,1193,480203.4,6199931.0,43.8,28.5,0.0,0.00,8.86,17.29,55.53,168.19,388.16,91.00
31083,1200,480203.2,6199954.0,43.2,29.8,0.0,0.00,9.69,18.90,59.49,178.83,409.33,96.64
31083,1207,480202.9,6199976.5,42.2,31.5,0.0,0.00,11.49,21.98,66.47,195.43,435.97,104.70
31083,1214,480202.4,6199999.0,41.2,32.7,0.0,0.00,13.63,25.18,73.32,208.40,455.76,114.41
31083,1221,480201.5,6200021.5,40.2,34.4,0.0,0.00,17.12,30.22,82.60,225.81,482.10,130.03
31083,1228,480200.5,6200044.0,39.6,35.2,0.0,0.00,18.09,31.93,86.10,231.52,490.86,136.73
31083,1235,480199.4,6200066.0,39.5,35.3,0.0,0.00,16.17,29.02,82.37,225.02,485.53,130.79
31083,1242,480198.3,6200088.0,39.8,34.8,0.0,0.00,12.68,23.55,72.12,204.97,456.71,116.17
31083,1249,480197.4,6200110.5,40.3,34.0,0.0,0.00,10.42,20.62,65.08,189.25,433.39,104.90
31083,1256,480196.8,6200132.5,40.1,33.9,0.0,0.00,10.82,21.34,67.01,191.99,439.32,106.04
31083,1263,480196.6,6200154.5,39.5,33.7,0.0,0.00,11.96,23.08,71.50,199.55,450.05,114.88
31083,1270,480196.5,6200177.0,38.5,35.3,0.0,0.00,17.08,31.26,90.84,237.14,508.56,144.43
31083,1277,480196.7,6200199.5,37.1,36.5,0.0,0.00,22.00,38.77,110.50,272.54,558.65,163.74
31083,1284,480197.1,6200222.5,36.5,37.2,0.0,0.00,24.71,43.99,123.09,294.83,589.31,178.49
31083,1291,480197.4,6200245.5,36.2,37.5,0.0,0.00,26.35,46.33,128.65,304.49,602.55,185.36
31083,1298,480197.6,6200268.0,36.3,37.6,0.0,0.00,25.77,46.32,128.79,304.23,600.77,182.96
31083,1305,480197.8,6200291.0,36.7,37.3,0.0,0.00,22.35,40.34,118.38,284.04,577.85,168.22
31083,1312,480197.8,6200313.5,37.6,36.8,0.0,0.00,17.09,33.80,101.63,250.32,534.87,151.86
31083,1319,480197.6,6200336.0,38.6,35.7,0.0,0.00,12.59,27.10,85.43,216.44,484.19,133.67
31083,1326,480197.0,6200357.5,39.4,34.2,0.0,0.00,10.11,23.12,73.31,191.37,447.15,112.75
31083,1333,480196.3,6200379.5,39.9,33.3,0.0,0.00,9.35,21.58,68.60,181.76,433.81,101.49
31083,1340,480195.6,6200401.5,39.4,33.6,0.0,0.00,9.70,22.19,70.43,184.53,437.79,105.49
31083,1347,480195.1,6200424.0,38.9,34.3,0.0,0.00,11.60,25.21,79.38,199.54,462.60,120.60
31083,1354,480194.8,6200446.5,38.6,33.6,0.0,0.00,12.08,26.47,82.94,203.88,464.95,123.54
31083,1361,480194.7,6200469.0,39.2,32.2,0.0,0.00,10.99,25.30,80.99,198.23,447.68,117.59
31083,1368,480194.8,6200491.5,38.4,32.1,0.0,0.00,13.65,30.87,94.00,217.68,476.34,132.28
