X,Y,Z,Lith
734932.08,7172597.50,   613.60, 0
734932.13,7172642.50,   613.60, 0
734932.18,7172687.50,   613.60, 0
734932.23,7172732.50,   613.60, 0
734932.27,7172777.50,   613.60, 0
734932.32,7172822.50,   613.60, 0
734932.37,7172867.50,   613.60, 0
734932.42,7172912.50,   613.60, 0
734932.47,7172957.50,   613.60, 0
734932.51,7173002.50,   613.60, 0
734932.56,7173047.50,   613.60, 0
734932.61,7173092.50,   613.60, 0
734932.66,7173137.50,   613.60, 0
734932.71,7173182.50,   613.60, 0
734932.75,7173227.50,   613.60, 0
734932.80,7173272.50,   613.60, 0
734932.85,7173317.50,   613.60, 0
734929.31,7169987.50,   609.55, 0
734929.36,7170032.50,   609.55, 0
734929.41,7170077.50,   609.55, 0
734929.45,7170122.50,   609.55, 0
734929.50,7170167.50,   609.55, 0
734929.55,7170212.50,   609.55, 0
734929.60,7170257.50,   609.55, 0
734929.64,7170302.50,   609.55, 0
734929.69,7170347.50,   609.55, 0
734929.74,7170392.50,   609.55, 0
734929.79,7170437.50,   609.55, 0
734929.84,7170482.50,   609.55, 0
734929.88,7170527.50,   609.55, 0
734929.93,7170572.50,   609.55, 0
734929.98,7170617.50,   609.55, 0
734930.03,7170662.50,   609.55, 0
734930.08,7170707.50,   609.55, 0
734930.12,7170752.50,   609.55, 0
734930.17,7170797.50,   609.55, 0
734930.22,7170842.50,   609.55, 0
734930.27,7170887.50,   609.55, 0
734930.31,7170932.50,   609.55, 0
734930.36,7170977.50,   609.55, 0
734930.41,7171022.50,   609.55, 0
734930.46,7171067.50,   609.55, 0
734930.51,7171112.50,   609.55, 0
734930.55,7171157.50,   609.55, 0
734930.60,7171202.50,   609.55, 0
734930.65,7171247.50,   609.55, 0
734930.70,7171292.50,   609.55, 0
734930.74,7171337.50,   609.55, 0
734930.79,7171382.50,   609.55, 0
734930.84,7171427.50,   609.55, 0
734930.89,7171472.50,   609.55, 0
734930.94,7171517.50,   609.55, 0
734930.98,7171562.50,   609.55, 0
734931.03,7171607.50,   609.55, 0
734931.08,7171652.50,   609.55, 0
734931.13,7171697.50,   609.55, 0
734931.17,7171742.50,   609.55, 0
734931.22,7171787.50,   609.55, 0
734931.27,7171832.50,   609.55, 0
734931.32,7171877.50,   609.55, 0
734931.37,7171922.50,   609.55, 0
734931.41,7171967.50,   609.55, 0
734931.46,7172012.50,   609.55, 0
734931.51,7172057.50,   609.55, 0
734931.56,7172102.50,   609.55, 0
734931.61,7172147.50,   609.55, 0
734931.65,7172192.50,   609.55, 0
734931.70,7172237.50,   609.55, 0
734931.75,7172282.50,   609.55, 0
734931.80,7172327.50,   609.55, 0
734931.84,7172372.50,   609.55, 0
734931.89,7172417.50,   609.55, 0
734931.94,7172462.50,   609.55, 0
734931.99,7172507.50,   609.55, 0
734932.04,7172552.50,   609.55, 0
734932.08,7172597.50,   609.55, 0
734932.13,7172642.50,   609.55, 0
734932.18,7172687.50,   609.55, 0
734932.23,7172732.50,   609.55, 0
734932.27,7172777.50,   609.55, 0
734932.32,7172822.50,   609.55, 0
734932.37,7172867.50,   609.55, 0
734932.42,7172912.50,   609.55, 0
734932.47,7172957.50,   609.55, 0
734932.51,7173002.50,   609.55, 0
734932.56,7173047.50,   609.55, 0
734932.61,7173092.50,   609.55, 0
734932.66,7173137.50,   609.55, 0
734932.71,7173182.50,   609.55, 0
734932.75,7173227.50,   609.55, 0
734932.80,7173272.50,   609.55, 0
734932.85,7173317.50,   609.55, 0
734929.31,7169987.50,   605.51, 0
734929.36,7170032.50,   605.51, 0
734929.41,7170077.50,   605.51, 0
734929.45,7170122.50,   605.51, 0
734929.50,7170167.50,   605.51, 0
734929.55,7170212.50,   605.51, 0
734929.60,7170257.50,   605.51, 0
734929.64,7170302.50,   605.51, 0
734929.69,7170347.50,   605.51, 0
734929.74,7170392.50,   605.51, 0
734929.79,7170437.50,   605.51, 0
734929.84,7170482.50,   605.51, 0
734929.88,7170527.50,   605.51, 0
734929.93,7170572.50,   605.51, 0
734929.98,7170617.50,   605.51, 0
734930.03,7170662.50,   605.51, 0
734930.08,7170707.50,   605.51, 0
734930.12,7170752.50,   605.51, 0
734930.17,7170797.50,   605.51, 0
734930.22,7170842.50,   605.51, 0
734930.27,7170887.50,   605.51, 0
734930.31,7170932.50,   605.51, 0
734930.36,7170977.50,   605.51, 0
734930.41,7171022.50,   605.51, 0
734930.46,7171067.50,   605.51, 0
734930.51,7171112.50,   605.51, 0
734930.55,7171157.50,   605.51, 0
734930.60,7171202.50,   605.51, 0
734930.65,7171247.50,   605.51, 0
734930.70,7171292.50,   605.51, 0
734930.74,7171337.50,   605.51, 0
734930.79,7171382.50,   605.51, 0
734930.84,7171427.50,   605.51, 0
734930.89,7171472.50,   605.51, 0
734930.94,7171517.50,   605.51, 0
734930.98,7171562.50,   605.51, 0
734931.03,7171607.50,   605.51, 0
734931.08,7171652.50,   605.51, 0
734931.13,7171697.50,   605.51, 0
734931.17,7171742.50,   605.51, 0
734931.22,7171787.50,   605.51, 0
734931.27,7171832.50,   605.51, 0
734931.32,7171877.50,   605.51, 0
734931.37,7171922.50,   605.51, 0
734931.41,7171967.50,   605.51, 0
734931.46,7172012.50,   605.51, 0
734931.51,7172057.50,   605.51, 0
734931.56,7172102.50,   605.51, 0
734931.61,7172147.50,   605.51, 0
734931.65,7172192.50,   605.51, 0
734931.70,7172237.50,   605.51, 0
734931.75,7172282.50,   605.51, 0
734931.80,7172327.50,   605.51, 0
734931.84,7172372.50,   605.51, 0
734931.89,7172417.50,   605.51, 0
734931.94,7172462.50,   605.51, 0
734931.99,7172507.50,   605.51, 0
734932.04,7172552.50,   605.51, 0
734932.08,7172597.50,   605.51, 0
734932.13,7172642.50,   605.51, 0
734932.18,7172687.50,   605.51, 0
734932.23,7172732.50,   605.51, 0
734932.27,7172777.50,   605.51, 0
734932.32,7172822.50,   605.51, 0
734932.37,7172867.50,   605.51, 0
734932.42,7172912.50,   605.51, 0
734932.47,7172957.50,   605.51, 0
734932.51,7173002.50,   605.51, 0
734932.56,7173047.50,   605.51, 0
734932.61,7173092.50,   605.51, 0
734932.66,7173137.50,   605.51, 0
734932.71,7173182.50,   605.51, 0
734932.75,7173227.50,   605.51, 0
734932.80,7173272.50,   605.51, 0
734932.85,7173317.50,   605.51, 0
734929.31,7169987.50,   601.46, 0
734929.36,7170032.50,   601.46, 0
734929.41,7170077.50,   601.46, 0
734929.45,7170122.50,   601.46, 0
734929.50,7170167.50,   601.46, 0
734929.55,7170212.50,   601.46, 0
734929.60,7170257.50,   601.46, 0
734929.64,7170302.50,   601.46, 0
734929.69,7170347.50,   601.46, 0
734929.74,7170392.50,   601.46, 0
734929.79,7170437.50,   601.46, 0
734929.84,7170482.50,   601.46, 0
734929.88,7170527.50,   601.46, 0
734929.93,7170572.50,   601.46, 0
734929.98,7170617.50,   601.46, 0
734930.03,7170662.50,   601.46, 0
734930.08,7170707.50,   601.46, 0
734930.12,7170752.50,   601.46, 0
734930.17,7170797.50,   601.46, 0
734930.22,7170842.50,   601.46, 0
734930.27,7170887.50,   601.46, 0
734930.31,7170932.50,   601.46, 0
734930.36,7170977.50,   601.46, 0
734930.41,7171022.50,   601.46, 0
734930.46,7171067.50,   601.46, 0
734930.51,7171112.50,   601.46, 0
734930.55,7171157.50,   601.46, 0
734930.60,7171202.50,   601.46, 0
734930.65,7171247.50,   601.46, 0
734930.70,7171292.50,   601.46, 0
734930.74,7171337.50,   601.46, 0
734930.79,7171382.50,   601.46, 0
734930.84,7171427.50,   601.46, 0
734930.89,7171472.50,   601.46, 0
734930.94,7171517.50,   601.46, 0
734930.98,7171562.50,   601.46, 0
734931.03,7171607.50,   601.46, 0
734931.08,7171652.50,   601.46, 0
734931.13,7171697.50,   601.46, 0
734931.17,7171742.50,   601.46, 0
734931.22,7171787.50,   601.46, 0
734931.27,7171832.50,   601.46, 0
734931.32,7171877.50,   601.46, 0
734931.37,7171922.50,   601.46, 0
734931.41,7171967.50,   601.46, 0
734931.46,7172012.50,   601.46, 0
734931.51,7172057.50,   601.46, 0
734931.56,7172102.50,   601.46, 0
734931.61,7172147.50,   601.46, 0
734931.65,7172192.50,   601.46, 0
734931.70,7172237.50,   601.46, 0
734931.75,7172282.50,   601.46, 0
734931.80,7172327.50,   601.46, 0
734931.84,7172372.50,   601.46, 0
734931.89,7172417.50,   601.46, 0
734931.94,7172462.50,   601.46, 0
734931.99,7172507.50,   601.46, 0
734932.04,7172552.50,   601.46, 0
734932.08,7172597.50,   601.46, 0
734932.13,7172642.50,   601.46, 0
734932.18,7172687.50,   601.46, 0
734932.23,7172732.50,   601.46, 0
734932.27,7172777.50,   601.46, 0
734932.32,7172822.50,   601.46, 0
734932.37,7172867.50,   601.46, 0
734932.42,7172912.50,   601.46, 0
734932.47,7172957.50,   601.46, 0
734932.51,7173002.50,   601.46, 0
734932.56,7173047.50,   601.46, 0
734932.61,7173092.50,   601.46, 0
734932.66,7173137.50,   601.46, 0
734932.71,7173182.50,   601.46, 0
734932.75,7173227.50,   601.46, 0
734932.80,7173272.50,   601.46, 0
734932.85,7173317.50,   601.46, 0
734929.31,7169987.50,   597.42, 0
734929.36,7170032.50,   597.42, 0
734929.41,7170077.50,   597.42, 0
734929.45,7170122.50,   597.42, 0
734929.50,7170167.50,   597.42, 0
734929.55,7170212.50,   597.42, 0
734929.60,7170257.50,   597.42, 0
734929.64,7170302.50,   597.42, 0
734929.69,7170347.50,   597.42, 0
734929.74,7170392.50,   597.42, 0
734929.79,7170437.50,   597.42, 0
734929.84,7170482.50,   597.42, 0
734929.88,7170527.50,   597.42, 0
734929.93,7170572.50,   597.42, 0
734929.98,7170617.50,   597.42, 0
734930.03,7170662.50,   597.42, 0
734930.08,7170707.50,   597.42, 0
734930.12,7170752.50,   597.42, 0
734930.17,7170797.50,   597.42, 0
734930.22,7170842.50,   597.42, 0
734930.27,7170887.50,   597.42, 0
734930.31,7170932.50,   597.42, 0
734930.36,7170977.50,   597.42, 0
734930.41,7171022.50,   597.42, 0
734930.46,7171067.50,   597.42, 0
734930.51,7171112.50,   597.42, 0
734930.55,7171157.50,   597.42, 0
734930.60,7171202.50,   597.42, 0
734930.65,7171247.50,   597.42, 0
734930.70,7171292.50,   597.42, 0
734930.74,7171337.50,   597.42, 0
734930.79,7171382.50,   597.42, 0
734930.84,7171427.50,   597.42, 0
734930.89,7171472.50,   597.42, 0
734930.94,7171517.50,   597.42, 0
734930.98,7171562.50,   597.42, 0
734931.03,7171607.50,   597.42, 0
734931.08,7171652.50,   597.42, 0
734931.13,7171697.50,   597.42, 0
734931.17,7171742.50,   597.42, 0
734931.22,7171787.50,   597.42, 0
734931.27,7171832.50,   597.42, 0
734931.32,7171877.50,   597.42, 0
734931.37,7171922.50,   597.42, 0
734931.41,7171967.50,   597.42, 0
734931.46,7172012.50,   597.42, 0
734931.51,7172057.50,   597.42, 0
734931.56,7172102.50,   597.42, 0
734931.61,7172147.50,   597.42, 0
734931.65,7172192.50,   597.42, 0
734931.70,7172237.50,   597.42, 0
734931.75,7172282.50,   597.42, 0
734931.80,7172327.50,   597.42, 0
734931.84,7172372.50,   597.42, 0
734931.89,7172417.50,   597.42, 0
734931.94,7172462.50,   597.42, 0
734931.99,7172507.50,   597.42, 0
734932.04,7172552.50,   597.42, 0
734932.08,7172597.50,   597.42, 0
734932.13,7172642.50,   597.42, 0
734932.18,7172687.50,   597.42, 0
734932.23,7172732.50,   597.42, 0
734932.27,7172777.50,   597.42, 0
734932.32,7172822.50,   597.42, 0
734932.37,7172867.50,   597.42, 0
734932.42,7172912.50,   597.42, 0
734932.47,7172957.50,   597.42, 0
734932.51,7173002.50,   597.42, 0
734932.56,7173047.50,   597.42, 0
734932.61,7173092.50,   597.42, 0
734932.66,7173137.50,   597.42, 0
734932.71,7173182.50,   597.42, 0
734932.75,7173227.50,   597.42, 0
734932.80,7173272.50,   597.42, 0
734932.85,7173317.50,   597.42, 0
734929.31,7169987.50,   593.37, 0
734929.36,7170032.50,   593.37, 0
734929.41,7170077.50,   593.37, 0
734929.45,7170122.50,   593.37, 0
734929.50,7170167.50,   593.37, 0
734929.55,7170212.50,   593.37, 0
734929.60,7170257.50,   593.37, 0
734929.64,7170302.50,   593.37, 0
734929.69,7170347.50,   593.37, 0
734929.74,7170392.50,   593.37, 0
734929.79,7170437.50,   593.37, 0
734929.84,7170482.50,   593.37, 0
734929.88,7170527.50,   593.37, 0
734929.93,7170572.50,   593.37, 0
734929.98,7170617.50,   593.37, 0
734930.03,7170662.50,   593.37, 0
734930.08,7170707.50,   593.37, 0
734930.12,7170752.50,   593.37, 0
734930.17,7170797.50,   593.37, 0
734930.22,7170842.50,   593.37, 0
734930.27,7170887.50,   593.37, 0
734930.31,7170932.50,   593.37, 0
734930.36,7170977.50,   593.37, 0
734930.41,7171022.50,   593.37, 0
734930.46,7171067.50,   593.37, 0
734930.51,7171112.50,   593.37, 0
734930.55,7171157.50,   593.37, 0
734930.60,7171202.50,   593.37, 0
734930.65,7171247.50,   593.37, 0
734930.70,7171292.50,   593.37, 0
734930.74,7171337.50,   593.37, 0
734930.79,7171382.50,   593.37, 0
734930.84,7171427.50,   593.37, 0
734930.89,7171472.50,   593.37, 0
734930.94,7171517.50,   593.37, 0
734930.98,7171562.50,   593.37, 0
734931.03,7171607.50,   593.37, 0
734931.08,7171652.50,   593.37, 0
734931.13,7171697.50,   593.37, 0
734931.17,7171742.50,   593.37, 0
734931.22,7171787.50,   593.37, 0
734931.27,7171832.50,   593.37, 0
734931.32,7171877.50,   593.37, 0
734931.37,7171922.50,   593.37, 0
734931.41,7171967.50,   593.37, 0
734931.46,7172012.50,   593.37, 0
734931.51,7172057.50,   593.37, 0
734931.56,7172102.50,   593.37, 0
734931.61,7172147.50,   593.37, 0
734931.65,7172192.50,   593.37, 0
734931.70,7172237.50,   593.37, 0
734931.75,7172282.50,   593.37, 0
734931.80,7172327.50,   593.37, 0
734931.84,7172372.50,   593.37, 0
734931.89,7172417.50,   593.37, 0
734931.94,7172462.50,   593.37, 0
734931.99,7172507.50,   593.37, 0
734932.04,7172552.50,   593.37, 0
734932.08,7172597.50,   593.37, 0
734932.13,7172642.50,   593.37, 0
734932.18,7172687.50,   593.37, 0
734932.23,7172732.50,   593.37, 0
734932.27,7172777.50,   593.37, 0
734932.32,7172822.50,   593.37, 0
734932.37,7172867.50,   593.37, 0
734932.42,7172912.50,   593.37, 0
734932.47,7172957.50,   593.37, 0
734932.51,7173002.50,   593.37, 0
734932.56,7173047.50,   593.37, 0
734932.61,7173092.50,   593.37, 0
734932.66,7173137.50,   593.37, 0
734932.71,7173182.50,   593.37, 0
734932.75,7173227.50,   593.37, 0
734932.80,7173272.50,   593.37, 0
734932.85,7173317.50,   593.37, 0
734929.31,7169987.50,   589.33, 0
734929.36,7170032.50,   589.33, 0
734929.41,7170077.50,   589.33, 0
734929.45,7170122.50,   589.33, 0
734929.50,7170167.50,   589.33, 0
734929.55,7170212.50,   589.33, 0
734929.60,7170257.50,   589.33, 0
734929.64,7170302.50,   589.33, 0
734929.69,7170347.50,   589.33, 0
734929.74,7170392.50,   589.33, 0
734929.79,7170437.50,   589.33, 0
734929.84,7170482.50,   589.33, 0
734929.88,7170527.50,   589.33, 0
734929.93,7170572.50,   589.33, 0
734929.98,7170617.50,   589.33, 0
734930.03,7170662.50,   589.33, 0
734930.08,7170707.50,   589.33, 0
734930.12,7170752.50,   589.33, 0
734930.17,7170797.50,   589.33, 0
734930.22,7170842.50,   589.33, 0
734930.27,7170887.50,   589.33, 0
734930.31,7170932.50,   589.33, 0
734930.36,7170977.50,   589.33, 0
734930.41,7171022.50,   589.33, 0
734930.46,7171067.50,   589.33, 0
734930.51,7171112.50,   589.33, 0
734930.55,7171157.50,   589.33, 0
734930.60,7171202.50,   589.33, 0
734930.65,7171247.50,   589.33, 0
734930.70,7171292.50,   589.33, 0
734930.74,7171337.50,   589.33, 0
734930.79,7171382.50,   589.33, 0
734930.84,7171427.50,   589.33, 0
734930.89,7171472.50,   589.33, 0
734930.94,7171517.50,   589.33, 0
734930.98,7171562.50,   589.33, 0
734931.03,7171607.50,   589.33, 0
734931.08,7171652.50,   589.33, 0
734931.13,7171697.50,   589.33, 0
734931.17,7171742.50,   589.33, 0
734931.22,7171787.50,   589.33, 0
734931.27,7171832.50,   589.33, 0
734931.32,7171877.50,   589.33, 0
734931.37,7171922.50,   589.33, 0
734931.41,7171967.50,   589.33, 0
734931.46,7172012.50,   589.33, 0
734931.51,7172057.50,   589.33, 0
734931.56,7172102.50,   589.33, 0
734931.61,7172147.50,   589.33, 0
734931.65,7172192.50,   589.33, 0
734931.70,7172237.50,   589.33, 0
734931.75,7172282.50,   589.33, 0
734931.80,7172327.50,   589.33, 0
734931.84,7172372.50,   589.33, 0
734931.89,7172417.50,   589.33, 0
734931.94,7172462.50,   589.33, 0
734931.99,7172507.50,   589.33, 0
734932.04,7172552.50,   589.33, 0
734932.08,7172597.50,   589.33, 0
734932.13,7172642.50,   589.33, 0
734932.18,7172687.50,   589.33, 0
734932.23,7172732.50,   589.33, 0
734932.27,7172777.50,   589.33, 0
734932.32,7172822.50,   589.33, 0
734932.37,7172867.50,   589.33, 0
734932.42,7172912.50,   589.33, 0
734932.47,7172957.50,   589.33, 0
734932.51,7173002.50,   589.33, 0
734932.56,7173047.50,   589.33, 0
734932.61,7173092.50,   589.33, 0
734932.66,7173137.50,   589.33, 0
734932.71,7173182.50,   589.33, 0
734932.75,7173227.50,   589.33, 0
734932.80,7173272.50,   589.33, 0
734932.85,7173317.50,   589.33, 0
734929.31,7169987.50,   585.28, 0
734929.36,7170032.50,   585.28, 0
734929.41,7170077.50,   585.28, 0
734929.45,7170122.50,   585.28, 0
734929.50,7170167.50,   585.28, 0
734929.55,7170212.50,   585.28, 0
734929.60,7170257.50,   585.28, 0
734929.64,7170302.50,   585.28, 0
734929.69,7170347.50,   585.28, 0
734929.74,7170392.50,   585.28, 0
734929.79,7170437.50,   585.28, 0
734929.84,7170482.50,   585.28, 0
734929.88,7170527.50,   585.28, 0
734929.93,7170572.50,   585.28, 0
734929.98,7170617.50,   585.28, 0
734930.03,7170662.50,   585.28, 0
734930.08,7170707.50,   585.28, 0
734930.12,7170752.50,   585.28, 0
734930.17,7170797.50,   585.28, 0
734930.22,7170842.50,   585.28, 0
734930.27,7170887.50,   585.28, 0
734930.31,7170932.50,   585.28, 0
734930.36,7170977.50,   585.28, 0
734930.41,7171022.50,   585.28, 0
734930.46,7171067.50,   585.28, 0
734930.51,7171112.50,   585.28, 0
734930.55,7171157.50,   585.28, 0
734930.60,7171202.50,   585.28, 0
734930.65,7171247.50,   585.28, 0
734930.70,7171292.50,   585.28, 0
734930.74,7171337.50,   585.28, 0
734930.79,7171382.50,   585.28, 0
734930.84,7171427.50,   585.28, 0
734930.89,7171472.50,   585.28, 0
734930.94,7171517.50,   585.28, 0
734930.98,7171562.50,   585.28, 0
734931.03,7171607.50,   585.28, 0
734931.08,7171652.50,   585.28, 0
734931.13,7171697.50,   585.28, 0
734931.17,7171742.50,   585.28, 0
734931.22,7171787.50,   585.28, 0
734931.27,7171832.50,   585.28, 0
734931.32,7171877.50,   585.28, 0
734931.37,7171922.50,   585.28, 0
734931.41,7171967.50,   585.28, 0
734931.46,7172012.50,   585.28, 0
734931.51,7172057.50,   585.28, 0
734931.56,7172102.50,   585.28, 0
734931.61,7172147.50,   585.28, 0
734931.65,7172192.50,   585.28, 0
734931.70,7172237.50,   585.28, 0
734931.75,7172282.50,   585.28, 0
734931.80,7172327.50,   585.28, 0
734931.84,7172372.50,   585.28, 0
734931.89,7172417.50,   585.28, 0
734931.94,7172462.50,   585.28, 0
734931.99,7172507.50,   585.28, 0
734932.04,7172552.50,   585.28, 0
734932.08,7172597.50,   585.28, 0
734932.13,7172642.50,   585.28, 0
734932.18,7172687.50,   585.28, 0
734932.23,7172732.50,   585.28, 0
734932.27,7172777.50,   585.28, 0
734932.32,7172822.50,   585.28, 0
734932.37,7172867.50,   585.28, 0
734932.42,7172912.50,   585.28, 0
734932.47,7172957.50,   585.28, 0
734932.51,7173002.50,   585.28, 0
734932.56,7173047.50,   585.28, 0
734932.61,7173092.50,   585.28, 0
734932.66,7173137.50,   585.28, 0
734932.71,7173182.50,   585.28, 0
734932.75,7173227.50,   585.28, 0
734932.80,7173272.50,   585.28, 0
734932.85,7173317.50,   585.28, 0
734929.31,7169987.50,   581.24, 0
734929.36,7170032.50,   581.24, 0
734929.41,7170077.50,   581.24, 0
734929.45,7170122.50,   581.24, 0
734929.50,7170167.50,   581.24, 0
734929.55,7170212.50,   581.24, 0
734929.60,7170257.50,   581.24, 0
734929.64,7170302.50,   581.24, 0
734929.69,7170347.50,   581.24, 0
734929.74,7170392.50,   581.24, 0
734929.79,7170437.50,   581.24, 0
734929.84,7170482.50,   581.24, 0
734929.88,7170527.50,   581.24, 0
734929.93,7170572.50,   581.24, 0
734929.98,7170617.50,   581.24, 0
734930.03,7170662.50,   581.24, 0
734930.08,7170707.50,   581.24, 0
734930.12,7170752.50,   581.24, 0
734930.17,7170797.50,   581.24, 0
734930.22,7170842.50,   581.24, 0
734930.27,7170887.50,   581.24, 0
734930.31,7170932.50,   581.24, 0
734930.36,7170977.50,   581.24, 0
734930.41,7171022.50,   581.24, 0
734930.46,7171067.50,   581.24, 0
734930.51,7171112.50,   581.24, 0
734930.55,7171157.50,   581.24, 0
734930.60,7171202.50,   581.24, 0
734930.65,7171247.50,   581.24, 0
734930.70,7171292.50,   581.24, 5
734930.74,7171337.50,   581.24, 5
734930.79,7171382.50,   581.24, 5
734930.84,7171427.50,   581.24, 5
734930.89,7171472.50,   581.24, 5
734930.94,7171517.50,   581.24, 5
734930.98,7171562.50,   581.24, 0
734931.03,7171607.50,   581.24, 0
734931.08,7171652.50,   581.24, 0
734931.13,7171697.50,   581.24, 0
734931.17,7171742.50,   581.24, 0
734931.22,7171787.50,   581.24, 0
734931.27,7171832.50,   581.24, 0
734931.32,7171877.50,   581.24, 0
734931.37,7171922.50,   581.24, 0
734931.41,7171967.50,   581.24, 0
734931.46,7172012.50,   581.24, 0
734931.51,7172057.50,   581.24, 0
734931.56,7172102.50,   581.24, 0
734931.61,7172147.50,   581.24, 0
